"BodyAccMean_X" "BodyAccMean_Y" "BodyAccMean_Z" "GravityAccMean_X" "GravityAccMean_Y" "GravityAccMean_Z" "BodyGyroMean_X" "BodyGyroMean_Y" "BodyGyroMean_Z" "BodyAccStd_X" "BodyAccStd_Y" "BodyAccStd_Z" "GravityAccStd_X" "GravityAccStd_Y" "GravityAccStd_Z" "BodyGyroStd_X" "BodyGyroStd_Y" "BodyGyroStd_Z" "VolunteerID" "ActivityDescr"
0.3080571 -0.017552278 -0.11666004 0.9343303 -0.21393605 0.18553165 -0.03671151 -0.054916681 0.054265004 -0.49655424 -0.20376552 -0.48569669 -0.97809859 -0.97669728 -0.97229703 -0.73137225 -0.57411824 -0.45419048 11 "WALKING"
0.23986556 -0.016819136 -0.12793818 0.93818364 -0.21518326 0.17979759 -0.057811476 -0.018102243 0.049291088 -0.47938439 -0.16716213 -0.52056394 -0.97724374 -0.99181996 -0.95559954 -0.67462157 -0.52852497 -0.40080674 11 "WALKING"
0.23452415 -0.010957274 -0.099738341 0.93387566 -0.21424798 0.17176684 -0.088083035 -0.022525834 0.057068747 -0.50085997 -0.16785014 -0.50821381 -0.97272289 -0.98734906 -0.97039489 -0.67057926 -0.54514888 -0.41403768 11 "WALKING"
0.21220226 -0.0096112836 -0.05807322 0.93324563 -0.22205065 0.1686551 0.39897388 -0.30337708 0.19832829 -0.48704907 -0.17456508 -0.46362658 -0.94691419 -0.964637 -0.85177534 -0.44897409 -0.53954288 -0.46380399 11 "WALKING"
0.27392442 0.016351416 -0.082030277 0.92903934 -0.21786012 0.18319375 0.15928881 -0.23841761 0.17388198 -0.48079034 -0.08851872 -0.46650802 -0.97969732 -0.95026044 -0.96145318 -0.61181988 -0.54424724 -0.46822058 11 "WALKING"
0.35935047 -0.023101599 -0.07586243 0.93164543 -0.20985232 0.18161422 0.073366888 -0.12519326 0.14280695 -0.4409157 -0.083580182 -0.46508405 -0.98772264 -0.98584652 -0.97489791 -0.60909522 -0.49705696 -0.42511069 11 "WALKING"
0.34163183 -0.029554711 -0.098858542 0.9346418 -0.21647496 0.18173771 -0.064930128 -0.027946541 0.071219414 -0.41647028 -0.15738844 -0.48198421 -0.97777299 -0.96326449 -0.96869243 -0.6429184 -0.51274937 -0.42244868 11 "WALKING"
0.25830591 -0.016344498 -0.12460495 0.9412621 -0.21896059 0.17978006 -0.11684406 -0.06996186 0.063369564 -0.46489807 -0.15713867 -0.53231844 -0.98565575 -0.97649064 -0.97144933 -0.62320887 -0.5249727 -0.41542515 11 "WALKING"
0.24352431 -0.034019041 -0.11758549 0.9452122 -0.21434635 0.17702563 -0.05255011 -0.12642067 0.096818979 -0.5103466 -0.17864248 -0.54980888 -0.98749186 -0.98643396 -0.97398989 -0.62589175 -0.54905836 -0.43020457 11 "WALKING"
0.25130664 -0.017979932 -0.10989417 0.9430213 -0.21301552 0.17967679 0.05728396 -0.1379946 0.13453916 -0.48609676 -0.16390802 -0.55381037 -0.97912451 -0.96848934 -0.96439062 -0.58407422 -0.52941901 -0.47172352 11 "WALKING"
0.25792974 -0.0093535748 -0.12824902 0.9408137 -0.20687568 0.18334871 0.0036975845 -0.09251549 0.13087545 -0.47654945 -0.11041727 -0.55128657 -0.98744376 -0.95493819 -0.97706928 -0.54864676 -0.50790508 -0.46601115 11 "WALKING"
0.27389038 -0.013986849 -0.13048183 0.93994131 -0.21099919 0.18146778 -0.042076919 -0.088725719 0.12605559 -0.47003639 -0.077596918 -0.55864182 -0.98637774 -0.94503398 -0.97489182 -0.58607644 -0.51547724 -0.39838073 11 "WALKING"
0.32925133 -0.0061046056 -0.098935956 0.94340835 -0.22685966 0.16847843 -0.094684063 0.030740043 -0.081414999 -0.41800696 -0.060558318 -0.51102088 -0.95904523 -0.86628585 -0.90909625 -0.59884523 -0.51700094 -0.40632276 11 "WALKING"
0.25265251 -0.037574358 -0.10214151 0.94440208 -0.20370997 0.17857824 -0.24518567 0.056018302 0.055376661 -0.48578715 -0.17859208 -0.52250956 -0.97246519 -0.96642867 -0.96898386 -0.65183128 -0.54868064 -0.45209211 11 "WALKING"
0.22259655 -0.02495319 -0.097520128 0.93455426 -0.21194468 0.17998567 -0.18310516 0.045620625 0.045774214 -0.48298224 -0.17798921 -0.49926945 -0.96907815 -0.9381862 -0.97141687 -0.60306287 -0.56018755 -0.45438928 11 "WALKING"
0.23758535 -0.0090961894 -0.095745377 0.93050589 -0.22050091 0.17991901 -0.12198123 -0.012138871 0.042137578 -0.4905255 -0.14874982 -0.49175827 -0.98086239 -0.9785194 -0.97072192 -0.61072513 -0.53613548 -0.43611123 11 "WALKING"
0.42945137 0.0032917755 -0.11795595 0.90016396 -0.20826008 0.20720775 -0.63467236 0.15279925 -0.11297196 0.087064544 0.025041577 -0.28823608 -0.96759828 -0.95722633 -0.91019806 -0.49250758 -0.44618907 -0.39974133 11 "WALKING_DOWNSTAIRS"
0.28456635 0.039979568 -0.21298769 0.9112974 -0.19268393 0.2083164 -0.54913652 0.22772835 -0.041916174 0.042421524 -0.014456867 -0.2957331 -0.9472959 -0.93169649 -0.92882629 -0.52860323 -0.45317233 -0.333871 11 "WALKING_DOWNSTAIRS"
0.16198735 -0.018045175 -0.18533421 0.93096944 -0.17670221 0.18434098 -0.62147829 0.23479105 -0.18263654 0.10171147 -0.030591443 -0.36622375 -0.94932934 -0.9643343 -0.87696816 -0.24360261 -0.44096126 -0.23767241 11 "WALKING_DOWNSTAIRS"
0.29762225 -0.023841895 -0.078320502 0.93563749 -0.1840374 0.16906605 -0.27521851 -0.0067345437 -0.11107308 0.076406015 -0.028299029 -0.36253324 -0.96407585 -0.93351284 -0.90914866 -0.12399975 -0.48720128 -0.17285763 11 "WALKING_DOWNSTAIRS"
0.42938161 -0.04810431 -0.072584888 0.94353788 -0.17883866 0.17556819 -0.09988793 -0.048065092 0.018693432 0.15157519 0.17790397 -0.28134331 -0.93297736 -0.90388697 -0.92168332 -0.39755138 -0.56516044 -0.33044997 11 "WALKING_DOWNSTAIRS"
0.16490726 -0.043098738 -0.0873047 0.94381437 -0.17857399 0.17337937 0.069337147 -0.20449548 0.16793674 0.30760888 0.1855125 -0.35244094 -0.93032066 -0.89178399 -0.9419402 -0.29951366 -0.51101332 -0.34367615 11 "WALKING_DOWNSTAIRS"
0.29372998 0.0065195842 -0.087047357 0.92734825 -0.19827729 0.16849884 0.47011886 -0.3293304 0.35573628 0.32526359 -0.044248346 -0.33311078 -0.96380801 -0.93904046 -0.97272619 -0.66313169 -0.52181311 -0.35283642 11 "WALKING_DOWNSTAIRS"
0.4281471 0.00011717729 -0.09835575 0.9082238 -0.21571372 0.15626764 -0.24334104 0.033304735 0.019976462 0.23112687 0.13451982 -0.23642477 -0.92762312 -0.88100439 -0.86112968 -0.50359201 -0.45429585 -0.30327863 11 "WALKING_DOWNSTAIRS"
0.34897602 0.0085188978 -0.17133236 0.92084537 -0.20145266 0.1750011 -0.2447229 0.13019734 0.061971272 0.25826083 0.066263969 -0.19337264 -0.92338936 -0.95691888 -0.96819975 -0.38667203 -0.44613255 -0.36872248 11 "WALKING_DOWNSTAIRS"
0.23169683 -0.035587532 -0.1376255 0.93677247 -0.20800644 0.17012835 -0.47053234 0.20855776 -0.2191728 0.21606039 0.21796732 -0.24414921 -0.97740952 -0.96538213 -0.93260104 -0.077901181 -0.45158801 -0.25978221 11 "WALKING_DOWNSTAIRS"
0.3621821 -0.04470682 -0.050592102 0.93337352 -0.2134758 0.15877504 -0.28494708 0.02031904 -0.073370554 0.2546732 0.19879892 -0.29478824 -0.96473672 -0.95383564 -0.91655887 -0.034758979 -0.48440159 -0.19475633 11 "WALKING_DOWNSTAIRS"
0.15716985 -0.026740845 -0.050692371 0.93476197 -0.21199399 0.16616619 -0.14845973 -0.12784546 0.060482064 0.18970302 0.10209011 -0.2314748 -0.95812769 -0.94357926 -0.89400963 -0.33418529 -0.49912449 -0.36999265 11 "WALKING_DOWNSTAIRS"
0.32016448 -0.028557245 -0.13564947 0.93367972 -0.22251925 0.17507026 0.18744696 -0.30076307 0.15791762 0.20800206 0.10568499 -0.26275502 -0.95067025 -0.90070459 -0.96061684 -0.25784777 -0.49500334 -0.35735494 11 "WALKING_DOWNSTAIRS"
0.35021005 0.048729091 -0.1417206 0.93407752 -0.223931 0.17208643 0.481566 -0.25846502 0.35716111 0.19130866 -0.072045333 -0.33741069 -0.94568994 -0.9075662 -0.97670417 -0.61746892 -0.55184232 -0.33797697 11 "WALKING_DOWNSTAIRS"
0.20074204 0.015820022 -0.023439522 0.91255696 -0.21241174 0.15881247 -0.48250897 0.14866556 -0.12293626 0.088489465 -0.13158672 -0.30784759 -0.91097306 -0.93568628 -0.87097107 -0.60054269 -0.50803052 -0.39811143 11 "WALKING_DOWNSTAIRS"
0.44696365 -0.01582905 -0.11833856 0.91501125 -0.19862848 0.1841464 -0.26135591 0.01194104 -0.030398969 0.1114279 -0.13335168 -0.32669673 -0.92666878 -0.97369644 -0.93114539 -0.65560165 -0.57313356 -0.38030126 11 "WALKING_DOWNSTAIRS"
0.37424412 -0.037856132 -0.17962 0.94214091 -0.19315894 0.18183077 -0.58655902 0.21462584 -0.15123955 0.072553127 0.079323508 -0.34170298 -0.92888784 -0.96525087 -0.90518652 -0.30057018 -0.51219218 -0.27136093 11 "WALKING_DOWNSTAIRS"
0.12025391 -0.036873524 -0.12832841 0.94632813 -0.20279032 0.16886964 -0.31090139 0.1323853 -0.046016217 0.076531682 0.10703078 -0.24959593 -0.93338253 -0.91343866 -0.91823229 -0.073041453 -0.46777359 -0.2081708 11 "WALKING_DOWNSTAIRS"
0.34609481 -0.057247762 -0.085419068 0.93687523 -0.21626358 0.17470819 -0.080990808 0.02680431 -0.0010214848 0.19303225 0.14690985 -0.18814074 -0.95335758 -0.94606947 -0.92372902 -0.30506537 -0.55059601 -0.35980781 11 "WALKING_DOWNSTAIRS"
0.26544227 -0.024494395 -0.085199515 0.93812823 -0.23113781 0.17368198 -0.032806655 -0.16049138 0.055647437 0.23295903 0.19253192 -0.19592037 -0.97340554 -0.91049714 -0.93259448 -0.17209362 -0.4884529 -0.38984013 11 "WALKING_DOWNSTAIRS"
0.22330018 0.026199546 -0.080172086 0.93547896 -0.23716674 0.16633887 0.46308561 -0.38105904 0.33379459 0.17628995 0.052646367 -0.25367353 -0.97435884 -0.91909976 -0.96694826 -0.42843964 -0.51141981 -0.39779161 11 "WALKING_DOWNSTAIRS"
0.43417148 -0.062333934 -0.2142187 0.9286965 -0.21605455 0.17569743 0.73895313 -0.36807582 0.43577118 0.15866726 -0.018463975 -0.17799409 -0.98435366 -0.91155289 -0.9461649 0.052371376 -0.39112507 -0.30852035 11 "WALKING_DOWNSTAIRS"
0.22911127 -0.13343759 -0.20594784 0.91249324 -0.2798879 0.21970397 0.24115724 -0.28241021 0.24621954 -0.19661283 -0.06312692 -0.11283461 -0.91877945 -0.76711278 -0.78774703 -0.53524036 -0.18099337 -0.62355314 11 "WALKING_UPSTAIRS"
0.15890499 -0.021648775 -0.12345905 0.89184524 -0.338333 0.19279835 0.013212269 -0.03282042 0.066943546 -0.19241478 -0.20418605 -0.22767989 -0.93230716 -0.86392208 -0.84008191 -0.67715159 -0.19661146 -0.7556644 11 "WALKING_UPSTAIRS"
0.26987008 -0.0039786341 -0.082980027 0.88083673 -0.35199804 0.17784463 0.32136028 -0.3903198 0.16231788 -0.31288006 -0.28255016 -0.20426647 -0.97099861 -0.97011006 -0.94869065 -0.40705672 -0.30517649 -0.66833696 11 "WALKING_UPSTAIRS"
0.29135521 -0.0075784039 -0.088760529 0.8841001 -0.34588973 0.18142916 0.37366306 -0.37856779 0.21812649 -0.30789421 -0.14321331 -0.1973132 -0.96251674 -0.97937507 -0.9495129 -0.29027117 -0.24552144 -0.65653019 11 "WALKING_UPSTAIRS"
0.26186491 -0.03083463 -0.088673994 0.89313757 -0.34167584 0.18144938 -0.10521905 -0.029647417 0.11144524 -0.22416158 -0.028103716 -0.17558298 -0.97670503 -0.96816492 -0.94642417 -0.37261488 -0.21985473 -0.68604169 11 "WALKING_UPSTAIRS"
0.26284943 -0.027395745 -0.095444323 0.88815411 -0.3532859 0.17374153 0.074509259 -0.17513772 0.10317498 -0.27762574 0.0010946159 -0.19865281 -0.95335315 -0.91506458 -0.93713754 -0.22203415 -0.21777918 -0.6786185 11 "WALKING_UPSTAIRS"
0.31957277 -0.0083446017 -0.081697097 0.88134522 -0.35822286 0.17297597 -0.033774307 -0.011634889 0.056711415 -0.25029984 -0.018413275 -0.14485014 -0.96870806 -0.93511988 -0.91911441 -0.19318645 -0.13550893 -0.67662734 11 "WALKING_UPSTAIRS"
0.32825782 -0.031063159 -0.10007409 0.88134232 -0.3477268 0.1768334 -0.46340743 0.23196918 -0.057786736 -0.16980932 -0.10308361 -0.10211087 -0.97364213 -0.96987746 -0.91715794 -0.68367156 -0.19728138 -0.74231447 11 "WALKING_UPSTAIRS"
0.19898892 -0.10070235 -0.13436108 0.90792778 -0.30187028 0.19409895 -0.4753714 0.1533879 -0.085582387 -0.2247065 -0.12910152 -0.090094496 -0.90720328 -0.78970172 -0.8307332 -0.72780854 -0.22098743 -0.6930968 11 "WALKING_UPSTAIRS"
0.31086726 -0.020468952 -0.060179274 0.88553438 -0.34499399 0.18453145 -0.26050429 0.01822446 -0.032249045 -0.20493784 -0.18396966 -0.13554159 -0.9343768 -0.91440793 -0.92109224 -0.69336271 -0.26207034 -0.74406413 11 "WALKING_UPSTAIRS"
0.30873086 -0.034652609 -0.088643179 0.87829889 -0.34884951 0.18077204 0.22297843 -0.35208943 0.2233686 -0.27414575 -0.21120767 -0.16413544 -0.96993064 -0.96571378 -0.94039021 -0.38184262 -0.2965008 -0.62825216 11 "WALKING_UPSTAIRS"
0.27328186 -0.01955497 -0.098495109 0.87532755 -0.35490778 0.17832074 0.35569089 -0.35864663 0.23505041 -0.32080765 -0.16597008 -0.17284195 -0.96502255 -0.94804304 -0.94541993 -0.41800571 -0.25552711 -0.60936445 11 "WALKING_UPSTAIRS"
0.31047315 -0.010268209 -0.11289632 0.87626456 -0.35744965 0.17908195 0.00030925277 -0.14046462 0.085389698 -0.28322959 -0.14972687 -0.22662238 -0.96827447 -0.96182796 -0.94093166 -0.51545777 -0.23810847 -0.69266673 11 "WALKING_UPSTAIRS"
0.22850493 -0.014233742 -0.17313894 0.87677214 -0.35201436 0.17608719 0.10130143 -0.15577467 0.087693989 -0.34824136 -0.12489076 -0.26107254 -0.97038057 -0.98079726 -0.91437855 -0.36802734 -0.20996247 -0.62344167 11 "WALKING_UPSTAIRS"
0.24556653 -0.02291874 -0.11175401 0.8762577 -0.35323321 0.16206574 -0.084645501 0.085932502 0.014148024 -0.30796117 -0.13095536 -0.15237942 -0.97013764 -0.98214883 -0.91396985 -0.28635068 -0.16006519 -0.64388308 11 "WALKING_UPSTAIRS"
0.3224444 -0.036410181 -0.073434802 0.87589768 -0.35833089 0.16084089 -0.43416696 0.22427232 -0.028793942 -0.25610091 -0.15567565 -0.16932394 -0.97097604 -0.97081997 -0.93190654 -0.73381952 -0.21180997 -0.75932008 11 "WALKING_UPSTAIRS"
0.22948955 -0.0036725391 -0.1114599 0.87144153 -0.36317262 0.16269744 -0.29206189 0.12523994 0.0071149933 -0.31013576 -0.19550322 -0.22048276 -0.96970046 -0.99230027 -0.94585366 -0.7038084 -0.24360929 -0.73555987 11 "WALKING_UPSTAIRS"
0.170082 -0.11454427 -0.18030716 0.90467185 -0.31284731 0.20578353 -0.55904663 0.15279626 -0.10954455 -0.18648851 0.011361486 -0.12478019 -0.91684069 -0.73203957 -0.77587688 -0.64937659 -0.2483543 -0.58891315 11 "WALKING_UPSTAIRS"
0.20844568 -0.0021629681 -0.075153253 0.88154397 -0.36208527 0.18431552 -0.31056757 0.059630334 -0.071580345 -0.20645566 -0.11774524 -0.20988257 -0.93459029 -0.91261768 -0.84707296 -0.66555434 -0.27362957 -0.73108631 11 "WALKING_UPSTAIRS"
0.28831325 -0.0072653865 -0.056581359 0.86783787 -0.36287182 0.17710924 0.16022385 -0.28301108 0.10071926 -0.2559952 -0.095800066 -0.20823135 -0.96663523 -0.96110023 -0.91664804 -0.4886194 -0.34044792 -0.70897582 11 "WALKING_UPSTAIRS"
0.37263875 -0.01267437 -0.10004693 0.87453496 -0.35815671 0.18501718 0.33796987 -0.35659299 0.20623278 -0.23910819 -0.12431097 -0.1645344 -0.9437455 -0.96088058 -0.95059406 -0.50261768 -0.26353257 -0.64038171 11 "WALKING_UPSTAIRS"
0.3290439 -0.038506635 -0.085858208 0.88964394 -0.3520139 0.18122026 0.084393114 -0.16821248 0.19613945 -0.20018084 -0.11837753 -0.17752682 -0.95490619 -0.95848831 -0.95562655 -0.47308562 -0.19217572 -0.62593176 11 "WALKING_UPSTAIRS"
0.23836946 -0.013440926 -0.1208331 0.88190136 -0.3579259 0.17800792 0.11619959 -0.16824592 0.11462102 -0.26996434 -0.081688181 -0.2535964 -0.92807146 -0.94371192 -0.95355121 -0.40876867 -0.21484883 -0.62820351 11 "WALKING_UPSTAIRS"
0.26747253 0.010115164 -0.095247181 0.87613097 -0.3589573 0.17992502 -0.10852287 0.053289533 0.020140886 -0.25034637 -0.15079281 -0.24851034 -0.94972862 -0.94959427 -0.93248394 -0.33209976 -0.21939956 -0.66835412 11 "WALKING_UPSTAIRS"
0.27577677 -0.045598271 -0.081043429 0.87767084 -0.34883918 0.18901476 -0.43199954 0.21819454 -0.042301729 -0.20597781 -0.16305236 -0.1978198 -0.96102715 -0.97215815 -0.92092584 -0.659684 -0.2422758 -0.75376299 11 "WALKING_UPSTAIRS"
0.26432984 -0.02207245 -0.13337893 0.86910116 -0.35735462 0.18823196 -0.30293684 0.11061827 0.017551648 -0.21401077 -0.16288163 -0.17863759 -0.96143805 -0.94096291 -0.92597747 -0.68191239 -0.24156559 -0.71317167 11 "WALKING_UPSTAIRS"
0.2807237 -0.018755979 -0.10849126 0.96252697 -0.18513215 0.080900148 -0.012411042 -0.11587968 0.087944757 -0.98701786 -0.96297083 -0.96063432 -0.97933276 -0.99385157 -0.94125583 -0.95071645 -0.98447322 -0.95723415 11 "STANDING"
0.27715407 -0.010614347 -0.10598089 0.96448137 -0.18610968 0.0776686 -0.039407785 -0.091146837 0.068162026 -0.99388694 -0.95700426 -0.98013431 -0.99448273 -0.99068013 -0.98141789 -0.96927402 -0.99322793 -0.97874301 11 "STANDING"
0.28183716 -0.0085825573 -0.11347831 0.96431901 -0.18165845 0.078696305 -0.029573121 -0.079183344 0.083700098 -0.99693457 -0.96598392 -0.99384921 -0.99523434 -0.97333828 -0.99091146 -0.98129987 -0.99601225 -0.98406526 11 "STANDING"
0.27835449 -0.019952415 -0.10422378 0.96584057 -0.1770671 0.077302011 -0.028139398 -0.070799745 0.094606631 -0.99723553 -0.98352892 -0.99048925 -0.99692465 -0.99428234 -0.99644719 -0.98954334 -0.99671326 -0.99001049 11 "STANDING"
0.27750171 -0.017188026 -0.10662925 0.9660935 -0.17802946 0.07859774 -0.028454058 -0.069436366 0.087738865 -0.99724315 -0.98202634 -0.98621844 -0.99854957 -0.99493708 -0.99041413 -0.98955453 -0.99665136 -0.99076134 11 "STANDING"
0.27697249 -0.010629768 -0.11044885 0.96586974 -0.17793556 0.07918336 -0.028042388 -0.071670355 0.081852443 -0.99713034 -0.9831048 -0.99276428 -0.99916242 -0.99182061 -0.99441123 -0.99031394 -0.9968181 -0.99385021 11 "STANDING"
0.275962 -0.013997829 -0.10534305 0.96556807 -0.17418763 0.078882201 -0.029058004 -0.075928194 0.090144721 -0.99586291 -0.97290882 -0.99290293 -0.99797726 -0.98377325 -0.99482587 -0.98603044 -0.99561717 -0.99112844 11 "STANDING"
0.27879522 -0.01993287 -0.10899598 0.96525949 -0.17234502 0.079493973 -0.030493792 -0.077037219 0.087826494 -0.99551507 -0.97295271 -0.98881218 -0.9977568 -0.99200031 -0.99403965 -0.98480308 -0.99445636 -0.98953683 11 "STANDING"
0.27823854 -0.017135346 -0.11005476 0.96568047 -0.17391408 0.078906426 -0.027432547 -0.07441608 0.085818753 -0.99729541 -0.97507804 -0.99222209 -0.99748198 -0.9936611 -0.99352939 -0.98798065 -0.99506112 -0.99138817 11 "STANDING"
0.27870931 -0.014511313 -0.10871733 0.96596541 -0.1740951 0.078529638 -0.02324359 -0.074686911 0.088395079 -0.99771999 -0.98108788 -0.9940077 -0.99870913 -0.99697168 -0.9976715 -0.99044992 -0.99632164 -0.9875568 11 "STANDING"
0.27729094 -0.017167414 -0.10502417 0.96632384 -0.17261276 0.078702 -0.023862077 -0.073701713 0.087419159 -0.99607478 -0.98188045 -0.986248 -0.99781647 -0.99426795 -0.99762238 -0.98754125 -0.99560509 -0.98316065 11 "STANDING"
0.27488531 -0.018995401 -0.10593097 0.96604136 -0.17236234 0.079634974 -0.029678963 -0.074767602 0.086919649 -0.99674427 -0.98570936 -0.98539767 -0.99673978 -0.99515157 -0.9926723 -0.98716622 -0.99604742 -0.98688867 11 "STANDING"
0.27878256 -0.017419418 -0.11086688 0.9652666 -0.1734032 0.080214888 -0.031130602 -0.074201763 0.086280061 -0.99751299 -0.98991924 -0.99372623 -0.99914068 -0.9975809 -0.99659206 -0.99300612 -0.99747472 -0.99373577 11 "STANDING"
0.27933456 -0.015318797 -0.10853918 0.96551821 -0.17370697 0.079721506 -0.028338835 -0.077273026 0.083182254 -0.99498418 -0.98224259 -0.99366818 -0.99862995 -0.99911335 -0.99857393 -0.99127585 -0.99102741 -0.98739114 11 "STANDING"
0.29489521 0.019024346 -0.10280341 0.96142093 -0.19705184 0.069227898 -0.023069875 -0.058443969 -0.11117326 -0.96732508 -0.7337743 -0.96568845 -0.92852053 -0.76751488 -0.97020944 -0.97934323 -0.98296536 -0.89525857 11 "STANDING"
0.26953872 -0.036694852 -0.12074428 0.96872774 -0.17173076 0.069751527 -0.017946598 -0.05452347 0.020525708 -0.99462411 -0.96063294 -0.98664513 -0.98591112 -0.9487809 -0.98035499 -0.99041838 -0.99540446 -0.95926015 11 "STANDING"
0.27840853 -0.018139951 -0.11446171 0.96589691 -0.18323266 0.065613367 -0.025003633 -0.055942528 0.072190562 -0.99707672 -0.96735924 -0.98524537 -0.99848557 -0.97787137 -0.98312154 -0.97601002 -0.99431202 -0.98011812 11 "STANDING"
0.27805704 -0.017165138 -0.11271625 0.96612721 -0.18449858 0.06317062 -0.026004294 -0.066667105 0.096046336 -0.99787795 -0.96809281 -0.9897293 -0.99884462 -0.99158099 -0.99500555 -0.97745637 -0.99445421 -0.98157638 11 "STANDING"
0.27789645 -0.018229618 -0.10865548 0.96651708 -0.18371734 0.061963078 -0.021810659 -0.075080113 0.1074295 -0.99852797 -0.97633458 -0.98693977 -0.99944969 -0.99464791 -0.99356382 -0.99097965 -0.99816799 -0.98956012 11 "STANDING"
0.27653115 -0.015147723 -0.10769051 0.96651826 -0.18439441 0.061786067 -0.025523912 -0.075052084 0.096728766 -0.99592965 -0.97474933 -0.98927084 -0.99936776 -0.99762894 -0.99554529 -0.98978097 -0.99731595 -0.98769266 11 "STANDING"
0.27825319 -0.015344693 -0.10690815 0.9660953 -0.18342632 0.061932161 -0.026419299 -0.075039504 0.090687041 -0.99570439 -0.97655222 -0.98960777 -0.99862283 -0.99313618 -0.99588408 -0.98844634 -0.99696675 -0.98795144 11 "STANDING"
0.27902457 -0.020639467 -0.11058524 0.96630658 -0.18225623 0.062442217 -0.03716914 -0.076336502 0.094906021 -0.9978901 -0.97709298 -0.98395421 -0.99766283 -0.99428381 -0.99328715 -0.97808758 -0.99774911 -0.990727 11 "STANDING"
0.27665233 -0.021963703 -0.11801117 0.96690478 -0.18475239 0.061140639 -0.03139407 -0.074169605 0.084095579 -0.99681232 -0.96493479 -0.99161954 -0.99905496 -0.98407705 -0.98377918 -0.97415645 -0.99672326 -0.98286622 11 "STANDING"
0.27788615 -0.013002594 -0.1070094 0.96687433 -0.18765504 0.057684951 -0.020756819 -0.072522092 0.075616606 -0.99684216 -0.96586034 -0.98849156 -0.9989896 -0.99211661 -0.98922 -0.98756204 -0.996156 -0.98574831 11 "STANDING"
0.27750302 -0.010058504 -0.10413493 0.96668695 -0.18515069 0.057814724 -0.024802078 -0.073039399 0.081945129 -0.99824602 -0.98006252 -0.98809573 -0.99919865 -0.98426868 -0.99025462 -0.98981468 -0.99685174 -0.99114647 11 "STANDING"
0.27782874 -0.014463267 -0.1059776 0.96661592 -0.18111466 0.059712291 -0.027899996 -0.075618692 0.078829634 -0.99280382 -0.94862121 -0.98944268 -0.99978354 -0.9910996 -0.99493242 -0.970255 -0.9873193 -0.96212126 11 "STANDING"
0.24772514 -0.023651332 -0.15614396 0.82289358 0.40400309 0.11311893 -0.061375866 -0.068323463 0.42596794 -0.95935114 -0.6742841 -0.82563588 -0.91473584 -0.70047976 -0.76218279 -0.98841776 -0.98575539 -0.94745418 11 "SITTING"
0.28793391 -0.030862581 -0.10153017 0.8119757 0.40869068 0.091354525 -0.050531646 -0.05376672 0.30855987 -0.99051686 -0.87356888 -0.96753868 -0.98349342 -0.8912607 -0.96894086 -0.98930497 -0.99298965 -0.92489897 11 "SITTING"
0.27281147 -0.0040723736 -0.11894332 0.81504988 0.39819499 0.093575834 -0.038200715 -0.054545078 0.187639 -0.99505825 -0.97659166 -0.9899334 -0.99385756 -0.968211 -0.98327621 -0.99478659 -0.99601152 -0.95349808 11 "SITTING"
0.27530777 -0.015610312 -0.10891024 0.81347477 0.40535152 0.090322682 -0.030669785 -0.062441514 0.1161852 -0.99563079 -0.98710281 -0.98850992 -0.9931101 -0.98640282 -0.98891654 -0.99567969 -0.99545343 -0.97227397 11 "SITTING"
0.27855203 -0.016978725 -0.10728309 0.81242007 0.40688936 0.089802876 -0.026979341 -0.067438541 0.08610857 -0.99752761 -0.9910533 -0.99424415 -0.9982304 -0.99943335 -0.99579246 -0.99859691 -0.99677416 -0.99044037 11 "SITTING"
0.26375219 -0.009094634 -0.10991665 0.81244098 0.407466 0.090343605 -0.025803966 -0.073987165 0.067401855 -0.97342979 -0.94477708 -0.97198855 -0.99532915 -0.99391833 -0.99865409 -0.98562241 -0.9751973 -0.92828576 11 "SITTING"
0.26722194 -0.012738313 -0.10509423 0.80848382 0.41191137 0.090143558 -0.026528183 -0.07494384 0.070367543 -0.97154593 -0.93488229 -0.97020704 -0.98195464 -0.97852579 -0.99898562 -0.98530406 -0.97320181 -0.92359013 11 "SITTING"
0.28190551 -0.01918062 -0.10460744 0.8052453 0.41494343 0.09063246 -0.027311518 -0.075951326 0.081961954 -0.98762657 -0.95990878 -0.98420847 -0.99355468 -0.99059915 -0.99602061 -0.99140988 -0.98540527 -0.96395639 11 "SITTING"
0.28268443 -0.020129791 -0.10621319 0.8064293 0.4139433 0.091904777 -0.026468021 -0.074880429 0.089435126 -0.98973704 -0.96294258 -0.98068249 -0.9953323 -0.99430078 -0.99454805 -0.99168592 -0.98757487 -0.9675383 11 "SITTING"
0.28305561 -0.0217281 -0.10886833 0.80838627 0.4118062 0.093096783 -0.026837458 -0.070950494 0.093193628 -0.99782199 -0.98462009 -0.98863751 -0.9936897 -0.98904688 -0.9954973 -0.99837883 -0.99451027 -0.98370373 11 "SITTING"
0.27071511 -0.01312759 -0.10450718 0.81006135 0.4092743 0.093313536 -0.02860662 -0.073392296 0.07902444 -0.98224148 -0.96486073 -0.98602125 -0.99631881 -0.99380585 -0.99623599 -0.990038 -0.98884801 -0.95924727 11 "SITTING"
0.27685209 -0.015534645 -0.099503755 0.80854617 0.41085869 0.094764463 -0.028571284 -0.071380353 0.087109473 -0.97869147 -0.95559305 -0.98290041 -0.99094109 -0.98730293 -0.98757229 -0.98788635 -0.98542854 -0.95056948 11 "SITTING"
